# FACILITY: LCO
# DATE-OBS: 2024-11-23
wavelength flux
6.832429287863576974e+03 2.634722187499999946e-15
6.834152206619846766e+03 2.619928593750000012e-15
6.835875125376114738e+03 2.573923437499999996e-15
6.837598044132384530e+03 2.545484687500000042e-15
6.839320962888652502e+03 2.588876093749999691e-15
6.841043881644921385e+03 2.637567500000000038e-15
6.842766800401190267e+03 2.640018749999999685e-15
6.844489719157459149e+03 2.627325937499999979e-15
6.846212637913728031e+03 2.619445937499999938e-15
6.847935556669996913e+03 2.623657812499999722e-15
6.849658475426265795e+03 2.624432812499999819e-15
6.851381394182533768e+03 2.605577656249999859e-15
6.853104312938803560e+03 2.572880937499999940e-15
6.854827231695071532e+03 2.548524999999999735e-15
6.856550150451341324e+03 2.573683593749999987e-15
6.858273069207609296e+03 2.575686093749999964e-15
6.859995987963878179e+03 2.456837968749999677e-15
6.861718906720147061e+03 2.315145468749999988e-15
6.863441825476415943e+03 2.224525624999999880e-15
6.865164744232684825e+03 2.112307031249999748e-15
6.866887662988953707e+03 1.995087812499999844e-15
6.868610581745222589e+03 1.956796562499999993e-15
6.870333500501490562e+03 1.981818906249999927e-15
6.872056419257760354e+03 2.028030468750000055e-15
6.873779338014028326e+03 2.082862500000000030e-15
6.875502256770298118e+03 2.137609531249999926e-15
6.877225175526566090e+03 2.186456562499999864e-15
6.878948094282834973e+03 2.241167187499999806e-15
6.880671013039103855e+03 2.312658593750000050e-15
6.882393931795372737e+03 2.339290624999999685e-15
6.884116850551641619e+03 2.300508906249999984e-15
6.885839769307910501e+03 2.304458906249999979e-15
6.887562688064179383e+03 2.337755781249999722e-15
6.889285606820447356e+03 2.289298281250000058e-15
6.891008525576717147e+03 2.224896406249999980e-15
6.892731444332985120e+03 2.236552656249999744e-15
6.894454363089254912e+03 2.298316562500000068e-15
6.896177281845522884e+03 2.365937656249999775e-15
6.897900200601791767e+03 2.391084062499999854e-15
6.899623119358060649e+03 2.388575624999999854e-15
6.901346038114329531e+03 2.403999062499999789e-15
6.903068956870598413e+03 2.433707812499999860e-15
6.904791875626867295e+03 2.464717968749999718e-15
6.906514794383136177e+03 2.487542656249999904e-15
6.908237713139404150e+03 2.500240156249999949e-15
6.909960631895673941e+03 2.509009218749999667e-15
6.911683550651941914e+03 2.515871093749999997e-15
6.913406469408211706e+03 2.522793906250000005e-15
6.915129388164479678e+03 2.540448281249999810e-15
6.916852306920748561e+03 2.561515468749999690e-15
6.918575225677017443e+03 2.550505312499999763e-15
6.920298144433286325e+03 2.532132031249999820e-15
6.922021063189555207e+03 2.552509218749999683e-15
6.923743981945824089e+03 2.565481406249999972e-15
6.925466900702092971e+03 2.536395937499999900e-15
6.927189819458360944e+03 2.510258906249999891e-15
6.928912738214630735e+03 2.489553593749999939e-15
6.930635656970898708e+03 2.437566249999999774e-15
6.932358575727168500e+03 2.390766249999999881e-15
6.934081494483436472e+03 2.390207031249999787e-15
6.935804413239705354e+03 2.390778437500000054e-15
6.937527331995974237e+03 2.376875468749999909e-15
6.939250250752243119e+03 2.395876562500000021e-15
6.940973169508512001e+03 2.433842968749999784e-15
6.942696088264780883e+03 2.449293906249999896e-15
6.944419007021049765e+03 2.462982187500000039e-15
6.946141925777317738e+03 2.492340468749999903e-15
6.947864844533587529e+03 2.514688281249999959e-15
6.949587763289855502e+03 2.509943124999999750e-15
6.951310682046125294e+03 2.465422499999999683e-15
6.953033600802393266e+03 2.438835625000000004e-15
6.954756519558662148e+03 2.483734374999999834e-15
6.956479438314931031e+03 2.528132343749999699e-15
6.958202357071199913e+03 2.531864999999999973e-15
6.959925275827468795e+03 2.534772187499999969e-15
6.961648194583737677e+03 2.551160624999999714e-15
6.963371113340006559e+03 2.579266874999999972e-15
6.965094032096274532e+03 2.623052812499999784e-15
6.966816950852544323e+03 2.670541562499999919e-15
6.968539869608812296e+03 2.666570312499999806e-15
6.970262788365082088e+03 2.626073749999999810e-15
6.971985707121350060e+03 2.630879374999999980e-15
6.973708625877618942e+03 2.668555624999999721e-15
6.975431544633887825e+03 2.695779999999999798e-15
6.977154463390156707e+03 2.709054062499999773e-15
6.978877382146425589e+03 2.698363124999999763e-15
6.980600300902694471e+03 2.636302499999999809e-15
6.982323219658963353e+03 2.553910625000000005e-15
6.984046138415231326e+03 2.510528750000000020e-15
6.985769057171501117e+03 2.520867499999999936e-15
6.987491975927769090e+03 2.563767812499999847e-15
6.989214894684038882e+03 2.556876875000000017e-15
6.990937813440306854e+03 2.503692187499999866e-15
6.992660732196575736e+03 2.497611093749999972e-15
6.994383650952844619e+03 2.541689531249999976e-15
6.996106569709113501e+03 2.598452499999999796e-15
6.997829488465382383e+03 2.619872031249999940e-15
6.999552407221651265e+03 2.593704218749999754e-15
7.001275325977920147e+03 2.574077343749999699e-15
7.002998244734188120e+03 2.570163750000000052e-15
7.004721163490457911e+03 2.562496406249999786e-15
7.006444082246725884e+03 2.564489999999999986e-15
7.008167001002995676e+03 2.583347968749999834e-15
7.009889919759263648e+03 2.591524062500000011e-15
7.011612838515532530e+03 2.579628749999999901e-15
7.013335757271801413e+03 2.559548281249999667e-15
7.015058676028070295e+03 2.564473593749999981e-15
7.016781594784339177e+03 2.614728124999999736e-15
7.018504513540608059e+03 2.629354062499999681e-15
7.020227432296876941e+03 2.576946874999999966e-15
7.021950351053144914e+03 2.537603906249999944e-15
7.023673269809414705e+03 2.553003906249999761e-15
7.025396188565682678e+03 2.625743124999999778e-15
7.027119107321952470e+03 2.654344687500000000e-15
7.028842026078220442e+03 2.581431562499999936e-15
7.030564944834490234e+03 2.563375937499999798e-15
7.032287863590758207e+03 2.624352812500000022e-15
7.034010782347027089e+03 2.625667812499999926e-15
7.035733701103295971e+03 2.586087187499999897e-15
7.037456619859564853e+03 2.575484374999999797e-15
7.039179538615833735e+03 2.581883437499999833e-15
7.040902457372101708e+03 2.593437812499999795e-15
7.042625376128371499e+03 2.620001562499999694e-15
7.044348294884639472e+03 2.648936562499999837e-15
7.046071213640909264e+03 2.657013124999999988e-15
7.047794132397177236e+03 2.652147187500000027e-15
7.049517051153447028e+03 2.648478437499999883e-15
7.051239969909715001e+03 2.649527499999999940e-15
7.052962888665983883e+03 2.657204062499999927e-15
7.054685807422252765e+03 2.671671562499999999e-15
7.056408726178521647e+03 2.684656250000000009e-15
7.058131644934790529e+03 2.687799687499999673e-15
7.059854563691058502e+03 2.691929062499999717e-15
7.061577482447328293e+03 2.700276562499999997e-15
7.063300401203596266e+03 2.692350624999999943e-15
7.065023319959866058e+03 2.687320937499999882e-15
7.066746238716134030e+03 2.724644999999999923e-15
7.068469157472403822e+03 2.751116562499999853e-15
7.070192076228671795e+03 2.724019687499999698e-15
7.071914994984940677e+03 2.718619062499999762e-15
7.073637913741209559e+03 2.744842499999999794e-15
7.075360832497478441e+03 2.725291562499999872e-15
7.077083751253747323e+03 2.671396562499999812e-15
7.078806670010015296e+03 2.630759687499999835e-15
7.080529588766285087e+03 2.625533437499999665e-15
7.082252507522553060e+03 2.655042499999999794e-15
7.083975426278822852e+03 2.680570312500000033e-15
7.085698345035090824e+03 2.701587187499999900e-15
7.087421263791360616e+03 2.743108124999999664e-15
7.089144182547628589e+03 2.749861874999999740e-15
7.090867101303897471e+03 2.683423749999999845e-15
7.092590020060166353e+03 2.625498749999999993e-15
7.094312938816435235e+03 2.617175624999999664e-15
7.096035857572704117e+03 2.630454374999999978e-15
7.097758776328972090e+03 2.670619062499999771e-15
7.099481695085241881e+03 2.743075624999999994e-15
7.101204613841509854e+03 2.773839062499999898e-15
7.102927532597779646e+03 2.737819687500000040e-15
7.104650451354047618e+03 2.736590625000000047e-15
7.106373370110317410e+03 2.773242812499999963e-15
7.108096288866585382e+03 2.776980312499999957e-15
7.109819207622854265e+03 2.766847812499999984e-15
7.111542126379123147e+03 2.774757812499999752e-15
7.113265045135392029e+03 2.787259999999999857e-15
7.114987963891660911e+03 2.796312499999999820e-15
7.116710882647928884e+03 2.802739687499999920e-15
7.118433801404198675e+03 2.830551562499999930e-15
7.120156720160466648e+03 2.896686250000000024e-15
7.121879638916736440e+03 2.898170937499999749e-15
7.123602557673004412e+03 2.802155312499999819e-15
7.125325476429274204e+03 2.770929062500000015e-15
7.127048395185542176e+03 2.808007187499999763e-15
7.128771313941811059e+03 2.792430624999999787e-15
7.130494232698079941e+03 2.749733125000000043e-15
7.132217151454348823e+03 2.729857499999999808e-15
7.133940070210617705e+03 2.706218437499999910e-15
7.135662988966885678e+03 2.678215312500000017e-15
7.137385907723155469e+03 2.683906562499999694e-15
7.139108826479423442e+03 2.725345624999999999e-15
7.140831745235693234e+03 2.779057499999999897e-15
7.142554663991961206e+03 2.768819375000000009e-15
7.144277582748230998e+03 2.679110937499999696e-15
7.146000501504498970e+03 2.644604999999999908e-15
7.147723420260767853e+03 2.688561249999999823e-15
7.149446339017036735e+03 2.735664687499999910e-15
7.151169257773305617e+03 2.759964374999999986e-15
7.152892176529574499e+03 2.757751562500000009e-15
7.154615095285842472e+03 2.756690312499999779e-15
7.156338014042112263e+03 2.752030624999999761e-15
7.158060932798380236e+03 2.685484687499999950e-15
7.159783851554650028e+03 2.604096093749999966e-15
7.161506770310918000e+03 2.586324531249999961e-15
7.163229689067187792e+03 2.550240624999999691e-15
7.164952607823455764e+03 2.445250156249999819e-15
7.166675526579724647e+03 2.364897812499999832e-15
7.168398445335993529e+03 2.336045156250000049e-15
7.170121364092262411e+03 2.323050312499999698e-15
7.171844282848531293e+03 2.312554218749999909e-15
7.173567201604800175e+03 2.300434218750000020e-15
7.175290120361069057e+03 2.295790625000000063e-15
7.177013039117337030e+03 2.303125312500000070e-15
7.178735957873606822e+03 2.320470781249999678e-15
7.180458876629874794e+03 2.299703124999999710e-15
7.182181795386144586e+03 2.192507187499999919e-15
7.183904714142412558e+03 2.098290624999999910e-15
7.185627632898681441e+03 2.095407812499999865e-15
7.187350551654950323e+03 2.137130781249999740e-15
7.189073470411219205e+03 2.183757343749999699e-15
7.190796389167488087e+03 2.210232656249999743e-15
7.192519307923756969e+03 2.207015937500000058e-15
7.194242226680025851e+03 2.176219374999999806e-15
7.195965145436293824e+03 2.115746250000000000e-15
7.197688064192563616e+03 2.060281406249999967e-15
7.199410982948831588e+03 2.094978124999999918e-15
7.201133901705101380e+03 2.181816093749999739e-15
7.202856820461369352e+03 2.228968281249999726e-15
7.204579739217638235e+03 2.283103749999999683e-15
7.206302657973907117e+03 2.380166406249999839e-15
7.208025576730175999e+03 2.454679843749999715e-15
7.209748495486444881e+03 2.497471874999999991e-15
7.211471414242713763e+03 2.552897812499999732e-15
7.213194332998982645e+03 2.589881249999999962e-15
7.214917251755250618e+03 2.576268906249999952e-15
7.216640170511520409e+03 2.583929687499999822e-15
7.218363089267788382e+03 2.630478437499999985e-15
7.220086008024058174e+03 2.630403750000000021e-15
7.221808926780326146e+03 2.594047499999999678e-15
7.223531845536595029e+03 2.578570781249999672e-15
7.225254764292863911e+03 2.564092812499999710e-15
7.226977683049132793e+03 2.526221562499999972e-15
7.228700601805401675e+03 2.470276406250000035e-15
7.230423520561670557e+03 2.410481718749999961e-15
7.232146439317939439e+03 2.367724843749999863e-15
7.233869358074207412e+03 2.339051874999999677e-15
7.235592276830477203e+03 2.318406250000000023e-15
7.237315195586745176e+03 2.341631093749999753e-15
7.239038114343014968e+03 2.391226249999999893e-15
7.240761033099282940e+03 2.357495781249999920e-15
7.242483951855551823e+03 2.287286093749999853e-15
7.244206870611820705e+03 2.301779531249999988e-15
7.245929789368089587e+03 2.349307031249999852e-15
7.247652708124358469e+03 2.366148124999999944e-15
7.249375626880627351e+03 2.368157343749999698e-15
7.251098545636896233e+03 2.367043281249999904e-15
7.252821464393164206e+03 2.367928281249999918e-15
7.254544383149433997e+03 2.370963125000000004e-15
7.256267301905701970e+03 2.375014218749999745e-15
7.257990220661971762e+03 2.387309218749999681e-15
7.259713139418239734e+03 2.409867656249999682e-15
7.261436058174508617e+03 2.434977187499999695e-15
7.263158976930777499e+03 2.457656406249999842e-15
7.264881895687046381e+03 2.474923906249999880e-15
7.266604814443315263e+03 2.494851874999999960e-15
7.268327733199584145e+03 2.511560468749999848e-15
7.270050651955853027e+03 2.472786093749999811e-15
7.271773570712121000e+03 2.385629062499999848e-15
7.273496489468390791e+03 2.316841093749999995e-15
7.275219408224658764e+03 2.335149218750000033e-15
7.276942326980928556e+03 2.464590624999999966e-15
7.278665245737196528e+03 2.543591093749999982e-15
7.280388164493465410e+03 2.499352499999999822e-15
7.282111083249734293e+03 2.463687343749999891e-15
7.283834002006003175e+03 2.458912187499999955e-15
7.285556920762272057e+03 2.438774374999999987e-15
7.287279839518540939e+03 2.403140156250000008e-15
7.289002758274809821e+03 2.367280156249999855e-15
7.290725677031077794e+03 2.364956406249999736e-15
7.292448595787347585e+03 2.393670468749999820e-15
7.294171514543615558e+03 2.410952031249999693e-15
7.295894433299885350e+03 2.414906249999999915e-15
7.297617352056153322e+03 2.417161562499999734e-15
7.299340270812422204e+03 2.406997656249999697e-15
7.301063189568691087e+03 2.383103281250000011e-15
7.302786108324959969e+03 2.362234531249999903e-15
7.304509027081228851e+03 2.361515781249999934e-15
7.306231945837497733e+03 2.392442656249999996e-15
7.307954864593766615e+03 2.411484531250000062e-15
7.309677783350034588e+03 2.395787968749999997e-15
7.311400702106304379e+03 2.426836093749999922e-15
7.313123620862572352e+03 2.514609218749999994e-15
7.314846539618842144e+03 2.581855312499999769e-15
7.316569458375110116e+03 2.618200624999999715e-15
7.318292377131378998e+03 2.639257499999999874e-15
7.320015295887647881e+03 2.633064062499999893e-15
7.321738214643916763e+03 2.613343906249999869e-15
7.323461133400185645e+03 2.648944062499999670e-15
7.325184052156454527e+03 2.691175624999999683e-15
7.326906970912723409e+03 2.630224062500000029e-15
7.328629889668991382e+03 2.571492499999999847e-15
7.330352808425261173e+03 2.614281562499999672e-15
7.332075727181529146e+03 2.658861249999999754e-15
7.333798645937798938e+03 2.665521249999999748e-15
7.335521564694066910e+03 2.683651249999999906e-15
7.337244483450335792e+03 2.690774374999999743e-15
7.338967402206604675e+03 2.653232187499999926e-15
7.340690320962873557e+03 2.631121874999999707e-15
7.342413239719142439e+03 2.649891874999999813e-15
7.344136158475411321e+03 2.638107812499999789e-15
7.345859077231680203e+03 2.605814687499999979e-15
7.347581995987948176e+03 2.615221093749999925e-15
7.349304914744217967e+03 2.629125624999999789e-15
7.351027833500485940e+03 2.612358281249999829e-15
7.352750752256755732e+03 2.625430937499999975e-15
7.354473671013023704e+03 2.674484375000000025e-15
7.356196589769292586e+03 2.694666562499999892e-15
7.357919508525561469e+03 2.676574375000000026e-15
7.359642427281830351e+03 2.641934999999999808e-15
7.361365346038099233e+03 2.634850937500000037e-15
7.363088264794368115e+03 2.674719374999999919e-15
7.364811183550636997e+03 2.724142812500000013e-15
7.366534102306904970e+03 2.757406874999999747e-15
7.368257021063174761e+03 2.763642812499999964e-15
7.369979939819442734e+03 2.737274375000000006e-15
7.371702858575712526e+03 2.693422499999999838e-15
7.373425777331980498e+03 2.703439374999999723e-15
7.375148696088249380e+03 2.764514999999999918e-15
7.376871614844518263e+03 2.777779687500000003e-15
7.378594533600787145e+03 2.748646249999999693e-15
7.380317452357056027e+03 2.725407499999999903e-15
7.382040371113324909e+03 2.697319062499999988e-15
7.383763289869593791e+03 2.663247812500000036e-15
7.385486208625861764e+03 2.661931874999999906e-15
7.387209127382131555e+03 2.674431562499999673e-15
7.388932046138399528e+03 2.644861874999999808e-15
7.390654964894669320e+03 2.607558593749999773e-15
7.392377883650937292e+03 2.606534999999999666e-15
7.394100802407206174e+03 2.624847812500000043e-15
7.395823721163475057e+03 2.643687187499999886e-15
7.397546639919743939e+03 2.649782812499999728e-15
7.399269558676012821e+03 2.652218749999999765e-15
7.400992477432281703e+03 2.666514687499999960e-15
7.402715396188550585e+03 2.672273437499999710e-15
7.404438314944819467e+03 2.656654999999999779e-15
7.406161233701088349e+03 2.631521874999999872e-15
7.407884152457356322e+03 2.630959374999999776e-15
7.409607071213625204e+03 2.696401874999999853e-15
7.411329989969894086e+03 2.731794374999999767e-15
7.413052908726162968e+03 2.662019687499999874e-15
7.414775827482431851e+03 2.637323437499999803e-15
7.416498746238700733e+03 2.707569062499999711e-15
7.418221664994969615e+03 2.756431874999999766e-15
7.419944583751238497e+03 2.763247187499999801e-15
7.421667502507507379e+03 2.755029374999999838e-15
7.423390421263776261e+03 2.739911562499999703e-15
7.425113340020045143e+03 2.733859374999999930e-15
7.426836258776313116e+03 2.775032187499999657e-15
7.428559177532581998e+03 2.829114687499999880e-15
7.430282096288850880e+03 2.812111250000000026e-15
7.432005015045119762e+03 2.742852499999999933e-15
7.433727933801388644e+03 2.679026562499999898e-15
7.435450852557657527e+03 2.690329374999999792e-15
7.437173771313926409e+03 2.767587187499999789e-15
7.438896690070195291e+03 2.793572187499999757e-15
7.440619608826464173e+03 2.758762812499999775e-15
7.442342527582733055e+03 2.713964687499999971e-15
7.444065446339001937e+03 2.700649374999999929e-15
7.445788365095269910e+03 2.733694062499999716e-15
7.447511283851538792e+03 2.773106562500000039e-15
7.449234202607807674e+03 2.782171874999999667e-15
7.450957121364076556e+03 2.737196562499999816e-15
7.452680040120345438e+03 2.716303124999999813e-15
7.454402958876614321e+03 2.780289062499999835e-15
7.456125877632883203e+03 2.783408749999999832e-15
7.457848796389152085e+03 2.697941249999999987e-15
7.459571715145420967e+03 2.699612500000000043e-15
7.461294633901689849e+03 2.760483437500000014e-15
7.463017552657958731e+03 2.761000312500000040e-15
7.464740471414226704e+03 2.723189999999999981e-15
7.466463390170495586e+03 2.689768749999999754e-15
7.468186308926764468e+03 2.683907187499999975e-15
7.469909227683033350e+03 2.697242187500000024e-15
7.471632146439302232e+03 2.693214999999999726e-15
7.473355065195571115e+03 2.715299999999999768e-15
7.475077983951839997e+03 2.798776562499999921e-15
7.476800902708108879e+03 2.836840624999999654e-15
7.478523821464377761e+03 2.798186562499999649e-15
7.480246740220646643e+03 2.789149999999999972e-15
7.481969658976915525e+03 2.812372187499999983e-15
7.483692577733183498e+03 2.819019687499999861e-15
7.485415496489452380e+03 2.828179374999999853e-15
7.487138415245721262e+03 2.853877812499999744e-15
7.488861334001990144e+03 2.865858124999999933e-15
7.490584252758259026e+03 2.862990000000000005e-15
7.492307171514527909e+03 2.870401250000000032e-15
7.494030090270796791e+03 2.894292187499999942e-15
7.495753009027065673e+03 2.924592500000000003e-15
7.497475927783334555e+03 2.914316249999999879e-15
7.499198846539603437e+03 2.853165312499999833e-15
7.500921765295872319e+03 2.792434062499999957e-15
7.502644684052140292e+03 2.767424999999999802e-15
7.504367602808409174e+03 2.793629999999999998e-15
7.506090521564678056e+03 2.834765312499999771e-15
7.507813440320946938e+03 2.859173124999999707e-15
7.509536359077215820e+03 2.887469062499999735e-15
7.511259277833484703e+03 2.909451562499999693e-15
7.512982196589753585e+03 2.887127812500000037e-15
7.514705115346022467e+03 2.829402187499999789e-15
7.516428034102291349e+03 2.764050000000000018e-15
7.518150952858560231e+03 2.712662499999999733e-15
7.519873871614829113e+03 2.694718124999999681e-15
7.521596790371097995e+03 2.725212812499999851e-15
7.523319709127365968e+03 2.782967812499999938e-15
7.525042627883634850e+03 2.827276249999999948e-15
7.526765546639903732e+03 2.821841562499999834e-15
7.528488465396172614e+03 2.767096249999999826e-15
7.530211384152441497e+03 2.747491874999999664e-15
7.531934302908710379e+03 2.784494687499999956e-15
7.533657221664979261e+03 2.828919999999999828e-15
7.535380140421248143e+03 2.855039999999999944e-15
7.537103059177517025e+03 2.855337187499999687e-15
7.538825977933785907e+03 2.865988437499999743e-15
7.540548896690054789e+03 2.896127187499999704e-15
7.542271815446322762e+03 2.899507187499999771e-15
7.543994734202591644e+03 2.862906249999999700e-15
7.545717652958860526e+03 2.800291562499999710e-15
7.547440571715129408e+03 2.762624687499999859e-15
7.549163490471398291e+03 2.782815312499999784e-15
7.550886409227667173e+03 2.819548124999999778e-15
7.552609327983936055e+03 2.852764999999999725e-15
7.554332246740204937e+03 2.892446249999999782e-15
7.556055165496473819e+03 2.899457187499999701e-15
7.557778084252742701e+03 2.841352499999999858e-15
7.559501003009011583e+03 2.790145312499999846e-15
7.561223921765279556e+03 2.786307499999999769e-15
7.562946840521548438e+03 2.787484374999999692e-15
7.564669759277817320e+03 2.777935312499999989e-15
7.566392678034086202e+03 2.760544999999999974e-15
7.568115596790355085e+03 2.741069062499999959e-15
7.569838515546623967e+03 2.724653749999999925e-15
7.571561434302892849e+03 2.702458124999999684e-15
7.573284353059161731e+03 2.695793124999999802e-15
7.575007271815430613e+03 2.754519062499999813e-15
7.576730190571699495e+03 2.825104999999999982e-15
7.578453109327968377e+03 2.832416249999999869e-15
7.580176028084236350e+03 2.813741250000000015e-15
7.581898946840505232e+03 2.785345624999999791e-15
7.583621865596774114e+03 2.691881874999999930e-15
7.585344784353042996e+03 2.548772656249999915e-15
7.587067703109311879e+03 2.408652187499999805e-15
7.588790621865580761e+03 2.212105624999999966e-15
7.590513540621849643e+03 1.917755624999999828e-15
7.592236459378118525e+03 1.616607031249999996e-15
7.593959378134387407e+03 1.351533281249999896e-15
7.595682296890656289e+03 1.097553906249999944e-15
7.597405215646925171e+03 8.886932031249999662e-16
7.599128134403193144e+03 7.638231249999999845e-16
7.600851053159462026e+03 6.679223437499999868e-16
7.602573971915730908e+03 5.907831640624999799e-16
7.604296890671999790e+03 6.363350390624999585e-16
7.606019809428268672e+03 7.725824999999999672e-16
7.607742728184537555e+03 8.861932031249999256e-16
7.609465646940806437e+03 1.043968828124999995e-15
7.611188565697075319e+03 1.302558984374999896e-15
7.612911484453344201e+03 1.550412187499999885e-15
7.614634403209613083e+03 1.711165781249999927e-15
7.616357321965881965e+03 1.771436093749999961e-15
7.618080240722149938e+03 1.744740468749999942e-15
7.619803159478418820e+03 1.662871874999999998e-15
7.621526078234687702e+03 1.544951562499999905e-15
7.623248996990956584e+03 1.424817500000000004e-15
7.624971915747225466e+03 1.366615624999999908e-15
7.626694834503494349e+03 1.357302499999999931e-15
7.628417753259763231e+03 1.333976562499999864e-15
7.630140672016032113e+03 1.317066718749999922e-15
7.631863590772300995e+03 1.335875937499999869e-15
7.633586509528569877e+03 1.371878124999999863e-15
7.635309428284838759e+03 1.415769531250000014e-15
7.637032347041106732e+03 1.472476562499999847e-15
7.638755265797375614e+03 1.543491874999999821e-15
7.640478184553644496e+03 1.624873593749999860e-15
7.642201103309913378e+03 1.689960468749999869e-15
7.643924022066182260e+03 1.725559218749999923e-15
7.645646940822451143e+03 1.745383124999999806e-15
7.647369859578720025e+03 1.800654062499999843e-15
7.649092778334988907e+03 1.952542812499999860e-15
7.650815697091257789e+03 2.096307187500000051e-15
7.652538615847526671e+03 2.132999843749999978e-15
7.654261534603795553e+03 2.143961718749999724e-15
7.655984453360063526e+03 2.181815625000000020e-15
7.657707372116332408e+03 2.239129062499999932e-15
7.659430290872601290e+03 2.292045156249999728e-15
7.661153209628870172e+03 2.316688281249999898e-15
7.662876128385139054e+03 2.349855624999999887e-15
7.664599047141407937e+03 2.416187031249999866e-15
7.666321965897676819e+03 2.494328281249999763e-15
7.668044884653945701e+03 2.553195156250000038e-15
7.669767803410214583e+03 2.562241249999999774e-15
7.671490722166483465e+03 2.547360781249999703e-15
7.673213640922752347e+03 2.545904531249999986e-15
7.674936559679020320e+03 2.568496093749999940e-15
7.676659478435289202e+03 2.606207343749999691e-15
7.678382397191558084e+03 2.629040312499999766e-15
7.680105315947826966e+03 2.635616249999999906e-15
7.681828234704095848e+03 2.637234374999999666e-15
7.683551153460364731e+03 2.624139687499999739e-15
7.685274072216633613e+03 2.593282812499999697e-15
7.686996990972902495e+03 2.556687031249999684e-15
7.688719909729171377e+03 2.546309843749999983e-15
7.690442828485440259e+03 2.600624843749999762e-15
7.692165747241709141e+03 2.620561718750000014e-15
7.693888665997977114e+03 2.534900312499999778e-15
7.695611584754245996e+03 2.528251406249999956e-15
7.697334503510514878e+03 2.637929687499999910e-15
7.699057422266783760e+03 2.668609687499999849e-15
7.700780341023052642e+03 2.644133124999999668e-15
7.702503259779321525e+03 2.677648124999999977e-15
7.704226178535590407e+03 2.738814999999999915e-15
7.705949097291859289e+03 2.780996562499999857e-15
7.707672016048128171e+03 2.774247812499999670e-15
7.709394934804397053e+03 2.760439062499999720e-15
7.711117853560665935e+03 2.830333749999999702e-15
7.712840772316933908e+03 2.906009374999999779e-15
7.714563691073202790e+03 2.896123437499999985e-15
7.716286609829471672e+03 2.865489999999999947e-15
7.718009528585740554e+03 2.859643124999999890e-15
7.719732447342009436e+03 2.869782499999999809e-15
7.721455366098278319e+03 2.898563124999999742e-15
7.723178284854547201e+03 2.944431874999999665e-15
7.724901203610816083e+03 2.955351874999999850e-15
7.726624122367084965e+03 2.910335312499999932e-15
7.728347041123353847e+03 2.878090312499999740e-15
7.730069959879622729e+03 2.881549687499999716e-15
7.731792878635890702e+03 2.898108749999999901e-15
7.733515797392159584e+03 2.895388124999999843e-15
7.735238716148428466e+03 2.855881874999999833e-15
7.736961634904697348e+03 2.837329062499999674e-15
7.738684553660966230e+03 2.850404062499999990e-15
7.740407472417235113e+03 2.822562812499999746e-15
7.742130391173503995e+03 2.780257187499999658e-15
7.743853309929772877e+03 2.786571562499999953e-15
7.745576228686041759e+03 2.757697499999999882e-15
7.747299147442310641e+03 2.665059687500000018e-15
7.749022066198579523e+03 2.682437499999999917e-15
7.750744984954847496e+03 2.808805624999999979e-15
7.752467903711116378e+03 2.885411249999999856e-15
7.754190822467385260e+03 2.876088437499999651e-15
7.755913741223654142e+03 2.804587499999999742e-15
7.757636659979923024e+03 2.741794999999999817e-15
7.759359578736191907e+03 2.731800937499999769e-15
7.761082497492460789e+03 2.762609687499999798e-15
7.762805416248729671e+03 2.787183749999999780e-15
7.764528335004998553e+03 2.754617812499999783e-15
7.766251253761267435e+03 2.722622187499999659e-15
7.767974172517536317e+03 2.740277187499999746e-15
7.769697091273804290e+03 2.772157812499999670e-15
7.771420010030073172e+03 2.795702812499999937e-15
7.773142928786342054e+03 2.806017187499999903e-15
7.774865847542610936e+03 2.807687812499999677e-15
7.776588766298879818e+03 2.811644374999999674e-15
7.778311685055148700e+03 2.833710937499999881e-15
7.780034603811417583e+03 2.872926874999999699e-15
7.781757522567686465e+03 2.903810312499999693e-15
7.783480441323955347e+03 2.916060624999999786e-15
7.785203360080224229e+03 2.915340624999999648e-15
7.786926278836493111e+03 2.960290312499999774e-15
7.788649197592761993e+03 3.074135000000000007e-15
7.790372116349029966e+03 3.171240937499999668e-15
7.792095035105298848e+03 3.188269687499999698e-15
7.793817953861567730e+03 3.100340937499999640e-15
7.795540872617836612e+03 3.015819999999999768e-15
7.797263791374105494e+03 3.042454374999999968e-15
7.798986710130374377e+03 3.060915624999999652e-15
7.800709628886643259e+03 3.014728749999999812e-15
7.802432547642912141e+03 3.004324687499999822e-15
7.804155466399181023e+03 3.015318749999999689e-15
7.805878385155449905e+03 2.978971562499999687e-15
7.807601303911718787e+03 2.944606874999999712e-15
7.809324222667986760e+03 2.955754687499999903e-15
7.811047141424255642e+03 2.964540624999999738e-15
7.812770060180524524e+03 2.976376562499999888e-15
7.814492978936793406e+03 3.049646249999999654e-15
7.816215897693062288e+03 3.119964374999999920e-15
7.817938816449331171e+03 3.105868749999999948e-15
7.819661735205600053e+03 3.058004374999999993e-15
7.821384653961868935e+03 3.010816874999999658e-15
7.823107572718137817e+03 2.936158124999999912e-15
7.824830491474406699e+03 2.857929999999999879e-15
7.826553410230675581e+03 2.823630312500000034e-15
7.828276328986943554e+03 2.826118437499999748e-15
7.829999247743212436e+03 2.847674999999999873e-15
7.831722166499481318e+03 2.887958749999999923e-15
